Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening,State,FIPS,Latitude,Longitude,WNV_Corvid_Count,WNV_NonCorvid_Count,Total_Bird_WNV_Count,Mos_WNV_Count,Horse_WNV_Count,Date,avg_u10,avg_v10,avg_t2m,avg_lai_hv,avg_lai_lv,avg_src,avg_sf,avg_ssr,avg_sro,avg_e,avg_tp,avg_swvl1,max_u10,min_u10,max_v10,min_v10,max_t2m,min_t2m,max_lai_hv,min_lai_hv,max_lai_lv,min_lai_lv,max_src,min_src,max_sf,min_sf,max_ssr,min_ssr,max_sro,min_sro,max_e,min_e,max_tp,min_tp,max_swvl1,min_swvl1,Evergreen/Deciduous Needleleaf Trees,Evergreen Broadleaf Trees,Deciduous Broadleaf Trees,Mixed Trees,Shrub,Herbaceous,Culture/Managed,Wetland,Urban/Built,Snow/Ice,Barren,Water,Population,PD
2023,merrick,Human infections,2.0,2.0,0.0,nebraska,31121.0,41.11,-98.0,,,,,,2023-01-01,0.2489887763729351,0.1808313800992365,285.9880589924886,0.0,1.2393071712134125,2.892942283362496e-05,0.0001323358120932,5120388.708083831,3.631569620801837e-05,-0.0008240441107163,0.001199258057105,0.2750484161748143,1.5523295,-0.8330518,2.0290656,-1.4737446,301.65878,266.70566,0.0,0.0,2.4057307,0.6695442,0.00011598633,1.7590937e-06,0.0012839725,-9.313226e-10,20612002.0,1.0,0.00028731767,2.5331974e-07,-8.791219e-06,-0.0041988874,0.004248755,6.139651e-05,0.35518423,0.20144929,0,0,0,0,0,22,45,0,33,0,0,0,,
2005,cook,Human infections and non-human activity,134.0,73.0,3.0,illinois,17031.0,41.89,-87.62,69.0,0.0,69.0,1592.0,0.0,2005-01-01,0.4240680449221231,0.0313192325503858,283.89757324636787,2.636380672454833,0.6786879301071167,2.367812171355144e-05,0.0002527726514341,5236091.636986299,5.7914798237281296e-06,-0.0014550683067071,0.0012986438183037,0.1326015184799285,3.5469642,-1.6042556,2.4987795,-1.6269338,299.74823,268.2903,2.6363807,2.6363807,0.67868793,0.67868793,6.241005e-05,5.188078e-06,0.002005661,-9.313226e-10,23105306.0,1.0,2.7968548e-05,2.5331974e-07,-2.8603245e-06,-0.005376516,0.0043071806,0.000106453896,0.18980391,0.05549684,6,0,0,0,0,0,0,0,94,0,0,0,5207615,1.52671091
2013,marinette,Non-human activity,,,,wisconsin,55075.0,45.08,-87.62,1.0,0.0,1.0,0.0,0.0,2013-01-01,0.8362674760491875,-0.0061174791561413,279.42199374682275,2.1155885732337207,1.610801837868887,0.0001165095538703,0.0003392769821141,4511560.627739724,1.1825942982957782e-05,-0.0013169009175489,0.0015459179769793,0.2112650151734481,3.2897248,-1.8213657,1.7922287,-1.934302,297.41437,262.47018,3.3838792,1.3821024,1.7674744,1.5213405,0.00028112569,1.4072866e-05,0.0018821461,-9.313226e-10,21340624.0,1.0,9.865314e-05,5.075708e-07,-7.844949e-05,-0.005815287,0.0041160583,0.00014903583,0.2738591,0.16072443,5,0,7,0,0,4,28,0,26,0,0,30,"41,288",0.277525957
2019,warren,Non-human activity,,,,new jersey,34041.0,40.82,-75.07,0.0,0.0,0.0,0.0,0.0,2019-01-01,0.6473316179562919,-0.125266820641413,283.8727181212542,3.57088322116904,2.469516065675917,0.0001136324838763,0.0002153993105796,4858957.145547942,0.0001493296576408,-0.0010459300065221,0.0021697741123043,0.3608089813426747,1.68275,-0.05670309,0.7889509,-0.7310617,300.79868,269.4987,4.805794,2.6356435,2.9644928,2.1008158,0.000278538,3.3499527e-05,0.0011830907,-9.313226e-10,18264424.0,1.0,0.00065040635,1.7788261e-06,-4.374655e-05,-0.005034282,0.0057564415,0.00022479147,0.40618378,0.2423554,1,0,0,0,0,17,63,0,18,0,0,0,"105,267",1.097881083
2003,menard,Non-human activity,,,,illinois,17129.0,40.01,-89.85,,,,,,2003-01-01,0.452156480616086,0.2655514922044047,284.66367421607447,4.715184595813488,1.4917259363278943,4.538404920747605e-05,0.000111440127103,4747623.435273969,0.0001011910950382,-0.0009211580245117,0.0016027130735145,0.318294405283993,1.8026235,-0.7543365,1.3044486,-0.85331607,301.493,266.65973,4.9381337,4.624518,2.7232728,1.0030721,0.00010192621,1.2364733e-05,0.00075660925,-9.313226e-10,19569548.0,1.0,0.0005703131,5.075708e-07,-3.1758333e-05,-0.004850798,0.0040868456,0.0001549758,0.36706752,0.2171615,0,2,0,9,0,6,59,0,23,0,0,0,12562,0.990077547
2006,oglala lakota county,Human infections and non-human activity,1.0,1.0,0.0,south dakota,46102.0,43.35080704,-102.525804,,,,,,2006-01-01,0.6235905339864833,0.6596239850129164,284.54919297727804,0.0,0.910988088503276,1.2755673737520318e-05,0.0002131021122307,4771009.303767123,3.044237701656065e-06,-0.000455749697492,0.0006449681732242,0.2172333890546673,3.8180947,-1.9754521,3.0991623,-1.4913156,306.07004,267.3776,0.0,0.0,1.2197223,0.7265836,3.704321e-05,1.147273e-07,0.0015578391,-9.313226e-10,22423280.0,1.0,2.0085834e-05,-9.313226e-10,-1.3460405e-05,-0.0025682277,0.002664322,3.961101e-05,0.31707618,0.15698613,0,0,0,27,0,73,0,0,0,0,0,0,,
2016,santa cruz,Human infections,1.0,0.0,0.0,arizona,4023.0,31.45,-110.83,0.0,0.0,0.0,0.0,0.0,2016-01-01,0.2023654420112001,0.7257349292030103,291.2347256394684,3.430650577519111,1.0563598265413383,1.6855740552492027e-05,2.262151171580525e-05,6475409.41051913,8.480183785282528e-06,-0.0003881880420621,0.0005494256928827,0.1598411920007135,3.4978313,-1.5450906,2.9182556,-0.7147281,305.09125,275.02872,3.4473763,3.425074,1.3966252,0.9192858,8.335363e-05,0.0,0.00013030414,-9.313226e-10,25939850.0,12791.0,0.00011162087,-9.313226e-10,-7.0247333e-06,-0.003158304,0.003519916,0.0,0.23669131,0.1094417,0,0,0,5,39,29,26,0,0,0,0,0,"46,400",4.166888476
2005,gila,Non-human activity,,,,arizona,4007.0,33.62,-110.7,1.0,0.0,1.0,0.0,0.0,2005-01-01,0.0851807998876049,0.1945619637835514,289.5750967574446,4.344220303835934,2.455356602472801,2.952134619428685e-05,1.0109889920647813e-05,6438783.0527397245,3.501604732177027e-05,-0.0004709913483852,0.0007615332198265,0.252662474907016,3.4816256,-1.2693299,2.144638,-1.0159094,306.73303,274.13168,4.37827,4.3027,2.4997804,2.3967113,0.00020334257,0.0,0.00013353769,-9.313226e-10,26360120.0,6853.0,0.00034986623,-9.313226e-10,-1.4722347e-05,-0.0026004068,0.006168889,4.9360096e-07,0.4669369,0.17297022,19,0,0,40,31,0,9,0,0,0,0,0,51655,3.304270678
2019,marion,Non-human activity,,,,illinois,17121.0,38.62,-88.95,0.0,0.0,0.0,2.0,1.0,2019-01-01,0.4835574809002548,0.3601604719684547,286.94322198319105,1.3762027146065068,1.716851229537024,4.689903257650717e-05,0.0001192024507087,4657864.718150683,0.0002728126493397,-0.0008249089356243,0.0025556273273613,0.4468758788010843,1.3740627,-0.21439087,1.4564004,-0.40364772,302.6107,271.23676,2.377323,0.764179,1.7202008,1.7157222,0.00012612031,3.1612872e-06,0.0010780059,-9.313226e-10,18445780.0,1.0,0.00084466394,1.270324e-06,-3.8951403e-05,-0.00413781,0.006514989,0.00012576394,0.477676,0.3642581,0,9,0,0,0,7,23,0,61,0,0,0,"37,205",0.407517154
2002,letcher,Non-human activity,,,,kentucky,21133.0,37.11,-82.82,1.0,0.0,1.0,0.0,0.0,2002-01-01,0.4906594032294129,0.5692392438241879,285.801544607502,2.842903838092332,2.384185791015625e-07,0.0001074025322514,0.0001261098897212,5041762.131164382,0.000159700888158,-0.0010123938416953,0.0022758246386704,0.3557922739688661,1.6009479,-0.548545,1.2319374,-0.15963393,300.9465,272.63214,4.5638776,1.3689237,2.3841858e-07,2.3841858e-07,0.00028407027,1.9426661e-05,0.001084473,-9.313226e-10,18242498.0,1.0,0.0007851664,2.5331974e-07,-4.2106258e-05,-0.004641192,0.006487756,5.347468e-05,0.397597,0.2693505,12,0,80,8,0,0,0,0,0,0,0,0,,
2002,lunenburg,Non-human activity,,,,virginia,51111.0,36.96,-78.26,0.0,2.0,2.0,0.0,0.0,2002-01-01,0.5022778157093752,0.2197900158901736,288.1405499392992,3.413346118143159,2.384185791015625e-07,8.210064964895195e-05,6.525355187078863e-05,5489595.0037671225,7.40947144437734e-05,-0.0009083678151723,0.0016331016168967,0.416268184434061,1.4674406,-0.6691903,1.0280151,-0.6538484,303.32855,273.51575,5.105125,1.8849196,2.3841858e-07,2.3841858e-07,0.00018468073,5.1498355e-06,0.0005790964,-9.313226e-10,20499626.0,1.0,0.00029011443,3.0500814e-06,-4.071812e-05,-0.003492714,0.004410169,0.0002876725,0.4702447,0.3330716,2,0,12,48,0,9,28,0,0,0,0,0,,
2017,shelby,Non-human activity,,,,indiana,18145.0,39.52,-85.77,0.0,0.0,0.0,0.0,0.0,2017-01-01,0.7124117843908805,0.66051712125948,286.02545561071935,1.512957968123972,1.3611886651548617,4.742639595786211e-05,3.240910256664228e-05,4716274.958219177,0.0001225091434045,-0.000902633230626,0.0018544798767934,0.3300030000814019,2.2980666,-1.0123476,2.1231074,-0.6709244,301.02042,270.42484,1.5258697,1.5077145,2.6017919,0.8394805,0.00015064585,1.2810895e-05,0.00039350055,-9.313226e-10,19456258.0,1.0,0.0005659908,1.7788261e-06,-3.1001167e-05,-0.004647375,0.005900031,0.00019656867,0.39134383,0.22088848,0,0,0,0,0,6,6,0,88,0,0,0,"44,367",-0.134097213
2008,hettinger,Human infections,1.0,0.0,0.0,north dakota,38041.0,46.37,-102.31,0.0,0.0,0.0,0.0,0.0,2008-01-01,0.8637001180176529,-0.0784738602452591,279.3717211113602,0.0,1.005574817540216,2.215936549133215e-05,0.0002173999409684,4435192.247950821,2.584466774301615e-05,-0.0005566967542148,0.0010657522927898,0.271234645014578,2.6846976,-1.1821257,2.0793037,-1.5705087,299.76056,260.06467,0.0,0.0,1.8499545,0.6702906,9.8204066e-05,2.4220208e-07,0.0012791222,-9.313226e-10,20555358.0,1.0,0.0002629077,-9.313226e-10,-1.7120037e-05,-0.0037445943,0.0034852559,5.8921054e-05,0.32780397,0.22655258,0,0,0,11,0,30,59,0,0,0,0,0,2479,-0.376595638
2018,tioga,Human infections and non-human activity,1.0,1.0,0.0,pennsylvania,42117.0,41.74,-77.3,0.0,0.0,0.0,0.0,0.0,2018-01-01,0.7664671293268461,0.3099684582181171,281.2418410000736,2.688394271184318,2.384185791015625e-07,0.0001512669050174,0.0003757006877854,4169063.052054793,0.0002889498133748,-0.0008263153730483,0.002503951473085,0.3839686607865436,2.0181901,-0.28718972,1.1745224,-1.0659001,298.03815,264.30234,4.57337,1.2290269,2.3841858e-07,2.3841858e-07,0.00033569624,4.04467e-05,0.0024699736,-9.313226e-10,17362212.0,1.0,0.001092317,1.0424294e-05,-3.4912955e-06,-0.0044496316,0.00772906,0.0004337374,0.406433,0.3403896,1,0,12,13,0,6,68,0,0,0,0,0,"40,690",0.76296743
2006,fremont,Human infections,1.0,0.0,0.0,colorado,8043.0,38.44,-105.23,0.0,0.0,0.0,0.0,0.0,2006-01-01,1.034099049641661,0.111487841973566,282.27597545467,4.495345009842964,0.8500360802428355,3.459399742670738e-05,0.0002559769043877,5540544.568835614,4.425787762419818e-06,-0.0004016151922046,0.000690846293144,0.2282466622043961,2.5370421,-1.5443188,0.72188425,-0.46675473,301.21753,264.6932,4.5730934,4.430985,1.040269,0.695047,0.00011395954,6.5009226e-07,0.0014825016,-9.313226e-10,23065562.0,1.0,1.8306077e-05,-9.313226e-10,-8.412171e-07,-0.002378939,0.0022043418,5.9414655e-05,0.28993383,0.17140692,0,0,0,1,0,12,10,0,77,0,0,0,46873,2.061009741
2002,bollinger,Human infections and non-human activity,1.0,0.0,0.0,missouri,29017.0,37.3,-89.98,0.0,0.0,0.0,0.0,1.0,2002-01-01,0.2997678273344691,0.2562344436776146,287.4629985234508,2.362824284540463,2.384185791015625e-07,5.811130401139364e-05,0.0001410086167185,4998496.946917804,0.0001876970759452,-0.0009006721422886,0.0020773653534228,0.3251074533552338,1.249816,-0.4474498,1.4677844,-0.9693835,304.43164,272.80798,3.539627,1.3133521,2.3841858e-07,2.3841858e-07,0.00015244319,1.0070216e-06,0.0018802062,-9.313226e-10,20157470.0,1.0,0.0007739784,2.5331974e-07,-4.589185e-05,-0.0046154484,0.0055004563,5.2483752e-05,0.39074343,0.21930254,0,0,9,6,0,30,55,0,0,0,0,0,,
2014,sac,Human infections,1.0,1.0,0.0,iowa,19161.0,42.42,-94.99,,,,,,2014-01-01,0.5726021399644955,0.2288121247128262,281.11940309707427,0.0,1.2593840350843446,3.9527998050700295e-05,0.0001906878761436,4376486.347260271,0.0001949148016586,-0.000804827636752,0.0018994400813563,0.348810706277416,3.069013,-0.80629885,2.4413645,-1.6628181,297.70776,260.5574,0.0,0.0,2.8371649,0.65623295,0.00023779811,1.4276884e-06,0.0011342671,-9.313226e-10,18322896.0,1.0,0.0014566774,-9.313226e-10,-1.030555e-05,-0.0046659256,0.008518801,6.931834e-05,0.38259846,0.29718387,0,0,0,4,0,26,70,0,0,0,0,0,"10,048",-0.659998632
2006,ashland,Non-human activity,,,,wisconsin,55003.0,46.57,-90.87,2.0,0.0,2.0,0.0,0.0,2006-01-01,0.6411941624667545,0.107804824228156,280.62140128775803,1.3431644981854582,2.384185791015625e-07,5.3881190271493136e-05,0.0002670405719633,4390220.239041093,1.6625614020310028e-05,-0.0009061252935917,0.0011335870359501,0.2528416239133434,1.9240406,-0.6792226,1.2373819,-0.9394386,300.49408,260.7601,2.7657714,0.5193136,2.3841858e-07,2.3841858e-07,0.00011742677,9.2416885e-06,0.0012293281,-9.313226e-10,22765434.0,1.0,0.000114417635,-9.313226e-10,-3.8068043e-05,-0.004544528,0.0030772649,0.0001628995,0.2861049,0.18677929,0,0,15,15,0,0,70,0,0,0,0,0,16408,0.22552796
2012,panola,Human infections,6.0,3.0,0.0,texas,48365.0,32.15,-94.33,,,,,,2012-01-01,-0.0734005182818637,0.7494029318862926,293.57514743075365,4.034507895427976,2.6417150106586407,6.590177242382039e-05,1.3893373473420176e-07,5371668.571379783,0.0001414679254842,-0.001038399328178,0.0017568084660693,0.3813079207972751,0.83000124,-0.87678254,2.0077825,-0.091082454,306.08124,281.57788,4.7013783,3.228592,2.9868233,2.2180047,0.00017881705,5.3665426e-06,9.695068e-07,-9.313226e-10,21134144.0,1.0,0.0006415071,2.5331974e-07,-7.504248e-05,-0.00407484,0.0062332563,5.1492825e-05,0.46198645,0.31553555,0,0,2,10,11,19,57,0,0,0,0,0,"24,001",-0.033938962
2001,saline,Non-human activity,,,,arkansas,5125.0,34.56,-92.57,1.0,0.0,1.0,0.0,0.0,2001-01-01,0.0389404235637351,0.3960482437316683,289.9822089626363,3.333303972792951,2.7980112428534505,8.021313584471846e-05,5.139553383605117e-06,5198661.883904107,0.0001778599592436,-0.0010661566682631,0.0021050888254013,0.4001565505992874,0.878105,-0.76719844,1.8182139,-0.75556207,305.98718,272.9345,4.4447165,2.196047,2.9377458,2.655037,0.00022383999,2.5953195e-05,5.6260265e-05,-9.313226e-10,19895716.0,1.0,0.0009074672,1.270324e-06,-6.747083e-05,-0.004736972,0.007072511,0.00016487949,0.46452397,0.3376935,0,0,4,13,0,12,43,0,28,0,0,0,,
2002,hartford,Human infections and non-human activity,6.0,4.0,0.0,connecticut,9003.0,41.76,-72.68,177.0,4.0,181.0,0.0,0.0,2002-01-01,0.7902460974781478,0.0450525995394955,283.8253919627568,2.6275767055276327,1.224721575436526,8.657097934876016e-05,0.0002249001391385,5233679.665410956,9.940411027980176e-05,-0.0008933507359733,0.0017765259076777,0.334564215087727,1.7684107,0.13288236,0.6936717,-0.699137,302.81674,268.9701,4.4737463,1.2494862,1.2964175,1.1694629,0.00019661206,1.4340534e-05,0.0018481957,-9.313226e-10,19688776.0,1.0,0.0003788527,1.0160729e-06,-1.8760562e-05,-0.0044691917,0.004491371,0.00015250035,0.39187625,0.18706249,8,0,0,0,0,0,0,0,92,0,0,0,,
2013,eau claire,Human infections and non-human activity,2.0,2.0,0.0,wisconsin,55035.0,44.75,-91.51,1.0,0.0,1.0,0.0,0.0,2013-01-01,0.3733955645806168,0.1535074936200493,279.373030884625,1.5184859883295334,2.809412662297077,0.0001141724134544,0.0004525876852798,4097294.384589038,3.856145840597479e-05,-0.0007082203644716,0.0017197823649501,0.2637484251228096,1.9886076,-0.7818612,1.2631197,-0.8807862,298.29013,259.47,2.6244924,0.8379059,3.0123262,2.685205,0.00023034103,9.7515585e-06,0.0018368792,-9.313226e-10,18951932.0,1.0,0.0002840124,-9.313226e-10,-2.1158252e-05,-0.0041262005,0.006285741,0.00026440248,0.33601692,0.18135308,0,0,2,5,0,0,93,0,0,0,0,0,"101,734",0.473631097
2018,ogle,Non-human activity,,,,illinois,17141.0,42.01,-89.33,2.0,0.0,2.0,1.0,0.0,2018-01-01,0.2167739285998147,0.2129804589568751,282.63579536333464,1.6960260897466586,2.299359237984434,6.519015675110814e-05,0.000231844161905,4505435.788356161,0.0002163048932481,-0.0008642547093299,0.0021901058658243,0.3643888625788362,1.8936863,-1.0391005,1.2205534,-1.0859458,299.4929,265.65967,2.4099472,1.3634863,2.8856204,2.0297809,0.0001609328,5.991169e-06,0.0014437009,-9.313226e-10,19547164.0,1.0,0.0009667105,3.8128346e-06,-6.267568e-06,-0.0047005024,0.0063352548,0.0001896359,0.38865906,0.31283945,4,0,0,0,0,8,44,0,37,0,0,7,"50,781",0.609942034
2017,campbell,Non-human activity,,,,wyoming,56005.0,44.46,-105.7,0.0,0.0,0.0,0.0,1.0,2017-01-01,0.9285862920218948,0.3843481044654977,282.0334694640277,0.0,0.5273993018555312,1.5953644051229298e-05,0.0002202757385444,4660414.821232874,5.989715023195905e-06,-0.0005607388964662,0.0007861659166798,0.1578749993790502,2.9640596,-1.7560269,2.8989522,-2.6651058,304.87286,261.5362,0.0,0.0,0.5604416,0.5078186,7.295195e-05,6.373739e-08,0.001731148,-9.313226e-10,21927632.0,1.0,3.9409846e-05,-9.313226e-10,-4.2484608e-06,-0.0033709381,0.004155174,4.0600076e-05,0.3059519,0.029509962,0,0,0,16,0,84,0,0,0,0,0,0,"46,402",0.011219637
2004,wood,Non-human activity,,,,ohio,39173.0,41.37,-83.64,1.0,1.0,2.0,3.0,0.0,2004-01-01,1.022170515252593,0.4016561416573213,283.11989337108184,2.4544898851321704,1.2074422409625656,5.545632646446462e-05,0.0001871553166957,4248825.68476776,9.716228935663983e-05,-0.0008345658216107,0.0017056194441952,0.3481529247158212,2.752866,-1.2410334,1.4984717,-0.5907414,298.1311,264.19373,2.474366,2.4431243,2.0009813,0.73659813,0.00012818535,1.7221406e-05,0.00139229,-9.313226e-10,17775174.0,1.0,0.0008642422,5.075708e-07,-2.5322428e-05,-0.0040759756,0.005293985,6.139651e-05,0.3899731,0.27323607,0,0,0,4,0,18,21,0,57,0,0,0,124149,0.759777323
2004,menard,Non-human activity,,,,illinois,17129.0,40.01,-89.85,1.0,0.0,1.0,0.0,0.0,2004-01-01,0.4442617120882854,0.4610053407119925,285.17124117658443,4.714995278686776,1.4905658738860672,6.230024149265432e-05,8.84582745318449e-05,4620744.582991804,7.375765558780056e-05,-0.0009094284396666,0.00149449161661,0.3167585820834984,2.2167792,-1.0079745,1.9345288,-0.61425185,300.12115,267.23425,4.9381337,4.624518,2.7232728,1.0030721,0.00014531752,7.393246e-07,0.0006324472,-9.313226e-10,18430706.0,1.0,0.00042309426,2.5331974e-07,-3.9960956e-05,-0.004463513,0.004655756,8.367747e-05,0.37182534,0.18096793,0,2,0,9,0,6,59,0,23,0,0,0,12641,0.990077547
2008,sheridan,Non-human activity,,,,montana,30091.0,48.72,-104.57,0.0,0.0,0.0,1.0,0.0,2008-01-01,0.5377993479452498,-0.3970824375015792,278.18850660063544,0.0,0.9030315465614452,2.3832906275647923e-05,0.0001880219358889,4281497.074795081,3.542315311567055e-06,-0.0004405064890485,0.0006784438403689,0.2610263385061847,1.8751651,-1.421873,0.68971205,-2.3463535,299.28012,256.49442,0.0,0.0,1.5444175,0.64062023,7.771939e-05,8.03062e-07,0.0013492862,-9.313226e-10,21123636.0,1.0,2.1102838e-05,-9.313226e-10,7.993076e-07,-0.0031054292,0.0032485817,3.3669174e-05,0.33799934,0.16698892,0,0,0,0,0,12,88,0,0,0,0,0,3385,-0.318795131
2007,dane,Human infections and non-human activity,2.0,1.0,0.0,wisconsin,55025.0,43.08,-89.38,2.0,0.0,2.0,0.0,1.0,2007-01-01,0.6405848900341004,0.3974205521688067,282.1293003866116,2.1076404359242686,2.3668165010948687,9.522463760357856e-05,0.0002956438516202,4653538.473630134,0.0001073330730097,-0.0012285094512052,0.0017051922284985,0.3401397649658051,1.9379315,-0.5284803,1.6623025,-0.923105,299.42233,259.19785,2.4623854,1.9027063,2.909817,2.044336,0.00022869665,1.41875935e-05,0.002053192,-9.313226e-10,21175256.0,1.0,0.0011782581,-9.313226e-10,-2.317736e-05,-0.0051293047,0.009709106,0.00021043234,0.3888743,0.22019745,1,0,0,0,0,22,0,0,72,0,0,6,471644,1.277254005
2007,summit,Non-human activity,,,,utah,49043.0,40.88,-111.31,0.0,0.0,0.0,0.0,0.0,2007-01-01,0.2445053928518947,0.8274818322429915,278.2664065635366,3.491511457913543,1.2527517429769854,0.0001599391217284,0.0005962511782904,5261082.091095887,3.0444702771428503e-05,-0.0005857075854006,0.0009348665880779,0.278654957195259,2.0040421,-1.1839265,1.4559054,-0.04604137,300.90283,258.5136,4.0008807,3.1851852,1.5233309,1.0909638,0.0004241742,4.410511e-06,0.0029873135,-9.313226e-10,25314012.0,1.0,0.0005873488,-9.313226e-10,4.2142347e-08,-0.0035741082,0.0030228002,0.00011586025,0.3860649,0.16299008,14,0,20,12,0,40,14,0,0,0,0,0,34647,1.218659
2016,la crosse,Human infections and non-human activity,1.0,1.0,0.0,wisconsin,55063.0,43.82,-91.23,1.0,0.0,1.0,0.0,0.0,2016-01-01,0.4981092704775557,0.4198417485248849,282.8001501781694,1.760486154608388,2.403089163081894,8.952429888779845e-05,0.0002557522568933,4498631.738046451,0.0001127769142552,-0.000962365218365,0.0017541243874116,0.3614581144857603,1.9482211,-0.8008969,1.1552191,-0.42740566,299.12445,262.5878,3.3235152,0.76187515,2.5234172,2.3251789,0.00021222733,1.4569989e-05,0.0015067514,-9.313226e-10,21468990.0,1.0,0.0005146293,2.0330772e-06,-2.7089147e-05,-0.0049617207,0.005009778,0.00012130663,0.39656612,0.33272043,8,0,3,1,0,0,65,0,4,0,0,18,"117,681",0.536913836
2011,jasper,Human infections,1.0,1.0,0.0,mississippi,28061.0,32.0,-89.07,,,,,,2011-01-01,0.1173656793898099,0.3436546758837894,291.9605567200541,3.656205968334249,2.384185791015625e-07,7.604646086030993e-05,7.695678544983475e-06,5702325.768835613,0.0001622027746235,-0.0010106025632847,0.0017144353607388,0.3948908785842868,0.7016387,-0.5490594,2.3673685,-0.70730376,306.92676,276.60217,4.8972154,2.1777074,2.3841858e-07,2.3841858e-07,0.00025213865,9.675074e-06,9.053387e-05,-9.313226e-10,20581396.0,1.0,0.0013971794,2.5331974e-07,-5.9520593e-05,-0.0040424084,0.006175326,3.119372e-05,0.46307397,0.31569415,40,0,13,38,0,9,0,0,0,0,0,0,"16,862",-0.837706629
2002,allen,Non-human activity,,,,kentucky,21003.0,36.74,-86.19,2.0,3.0,5.0,0.0,1.0,2002-01-01,0.2183880123373579,0.416714384743612,287.76345760397714,2.557516218538153,2.384185791015625e-07,6.407250210480148e-05,6.595845972124021e-05,4858691.8102739705,0.0001967641719527,-0.0009282677496579,0.0022536270014227,0.4277572848617212,1.348596,-0.72063816,0.99559546,-0.52590203,303.4159,274.2112,3.6667137,1.4087362,2.3841858e-07,2.3841858e-07,0.00014547049,3.3143442e-07,0.00044232514,-9.313226e-10,18541712.0,1.0,0.0007821149,2.5331974e-07,-6.0782535e-05,-0.003912178,0.007057162,4.4561923e-05,0.4750932,0.3515932,0,0,13,13,0,4,71,0,0,0,0,0,,
2012,churchill,Human infections and non-human activity,1.0,1.0,0.0,nevada,32001.0,39.5,-118.29,0.0,0.0,0.0,0.0,1.0,2012-01-01,0.6105900255383041,0.1425441715642403,285.2207517363335,0.0,0.5140658095886148,7.366061303987235e-06,0.0001546980722812,5863886.810109293,3.4588219882930577e-06,-0.0002002464642346,0.0003587547785098,0.0729167645115181,2.9391074,-0.8621198,1.6840806,-1.4188044,304.14832,268.3295,0.0,0.0,0.5225605,0.5078186,5.575604e-05,0.0,0.0010695998,-9.313226e-10,26262820.0,14619.0,2.2882596e-05,-9.313226e-10,-2.0905863e-05,-0.0013593035,0.0017968453,4.455447e-06,0.20445126,0.023086876,0,0,0,3,57,40,0,0,0,0,0,0,"24,245",0.746975587
2002,edwards,Non-human activity,,,,texas,48137.0,30.01,-100.21,0.0,0.0,0.0,0.0,3.0,2002-01-01,-1.3700489903966035,1.6123885574406138,291.2791551354813,0.0,1.2238015014831334,3.0436242407519508e-05,2.7371889414036146e-07,5251882.721575338,2.4902422542441377e-05,-0.0006261878140583,0.0009341655248036,0.3360586822849429,0.8806774,-3.0321918,4.184108,-0.54050326,304.052,277.04565,0.0,0.0,1.3890364,0.9758276,0.00010103392,2.409215e-06,6.1430037e-06,-9.313226e-10,19202268.0,1.0,0.00030613318,-9.313226e-10,-3.4912955e-06,-0.003115146,0.004620106,2.4260953e-05,0.40765643,0.25980082,0,0,0,0,0,26,41,0,33,0,0,0,,
