Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening,State,FIPS,Latitude,Longitude,WNV_Corvid_Count,WNV_NonCorvid_Count,Total_Bird_WNV_Count,Mos_WNV_Count,Horse_WNV_Count,Population,PD
2012,jefferson,Human infections and non-human activity,9.0,9.0,2.0,kentucky,21111.0,38.26,-85.75,0.0,0.0,0.0,2.0,0.0,"751,629",1.123069091
2002,polk,Human infections and non-human activity,3.0,1.0,0.0,iowa,19153.0,41.57,-93.61,1.0,1.0,2.0,0.0,20.0,,
2015,conejos,Non-human activity,,,,colorado,8021.0,37.20068753,-106.191628,0.0,0.0,0.0,0.0,2.0,"8,065",0.525152421
2013,thurston,Human infections,1.0,1.0,0.0,nebraska,31173.0,42.11,-96.71,,,,,,"6,872",-0.821546372
2014,swift,Human infections,1.0,0.0,0.0,minnesota,27151.0,45.31,-95.6,,,,,,"9,486",0.045976714
2002,scott,Human infections and non-human activity,1.0,0.0,0.0,minnesota,27139.0,44.77,-93.47,5.0,2.0,7.0,0.0,30.0,,
2002,sumner,Non-human activity,,,,kansas,20191.0,37.27,-97.39,0.0,0.0,0.0,0.0,8.0,,
2004,marshall,Non-human activity,,,,indiana,18099.0,41.34,-86.31,1.0,0.0,1.0,0.0,0.0,46288,0.285151348
2008,jasper,Human infections,1.0,1.0,0.0,mississippi,28061.0,32.0,-89.07,,,,,,17550,-0.837706629
2006,otsego,Non-human activity,,,,new york,36077.0,42.7,-74.92,1.0,0.0,1.0,0.0,0.0,63032,0.438148474
2015,beaver,Human infections and non-human activity,1.0,1.0,0.0,pennsylvania,42007.0,40.69,-80.3,0.0,0.0,0.0,0.0,0.0,"168,241",0.617452554
2007,gove,Human infections,1.0,0.0,0.0,kansas,20063.0,38.95,-100.49,,,,,,2757,-0.754141833
2015,cumberland,Human infections,1.0,1.0,0.0,maine,23005.0,43.66,-70.25,0.0,0.0,0.0,0.0,0.0,"289,488",1.101700645
2009,fresno,Human infections and non-human activity,13.0,3.0,0.0,california,6019.0,36.84,-119.8,50.0,12.0,62.0,0.0,1.0,921478,2.096062265
2016,berrien,Human infections and non-human activity,1.0,1.0,0.0,michigan,26021.0,42.03,-86.45,0.0,1.0,1.0,0.0,0.0,"154,325",1.145747148
2016,twin falls,Non-human activity,,,,idaho,16083.0,42.41,-114.59,0.0,0.0,0.0,4.0,0.0,"83,819",0.902267531
2010,lowndes,Non-human activity,,,,georgia,13185.0,30.84,-83.27,0.0,0.0,0.0,0.0,0.0,109233,0.42952546
2007,henry,Human infections and non-human activity,2.0,0.0,0.0,georgia,13151.0,33.47,-84.06,1.0,0.0,1.0,0.0,0.0,188736,0.613746554
2002,stark,Human infections and non-human activity,8.0,6.0,0.0,ohio,39151.0,40.8,-81.38,20.0,0.0,20.0,27.0,8.0,,
2005,albany,Non-human activity,,,,new york,36001.0,42.63,-73.76,28.0,0.0,28.0,0.0,0.0,302791,0.807152691
2022,randall,Human infections and non-human activity,1.0,0.0,0.0,texas,48381.0,34.98,-101.92,,,,,,,
2003,dunklin,Non-human activity,,,,missouri,29069.0,36.24,-90.04,0.0,0.0,0.0,0.0,2.0,32723,0.873908029
2016,otter tail,Human infections,3.0,1.0,0.0,minnesota,27111.0,46.28,-96.06,,,,,,"57,820",0.503043653
2015,lee,Human infections and non-human activity,1.0,0.0,0.0,iowa,19111.0,40.61,-91.35,0.0,0.0,0.0,0.0,1.0,"34,894",0.107181736
2019,custer,Human infections,1.0,1.0,0.0,montana,30017.0,46.22,-105.6,0.0,0.0,0.0,0.0,0.0,"11,402",-0.723237148
2015,washington,Non-human activity,,,,missouri,29221.0,37.93,-90.78,0.0,0.0,0.0,0.0,1.0,"24,793",0.430763748
2012,madison,Non-human activity,,,,illinois,17119.0,38.8,-89.96,3.0,0.0,3.0,0.0,0.0,"268,072",1.130800657
2013,alexandria city,Human infections and non-human activity,1.0,1.0,0.0,virginia,51510.0,38.81845359,-77.08620606,0.0,0.0,0.0,0.0,0.0,"149,637",0.977760309
2018,mchenry,Human infections and non-human activity,2.0,1.0,1.0,illinois,17111.0,42.31,-88.43,0.0,1.0,1.0,17.0,0.0,"308,251",1.151349402
2015,marathon,Human infections and non-human activity,1.0,0.0,0.0,wisconsin,55073.0,44.96,-89.64,1.0,0.0,1.0,0.0,0.0,"135,314",0.612001656
2019,morris,Non-human activity,,,,new jersey,34027.0,40.79,-74.47,0.0,0.0,0.0,0.0,0.0,"491,845",1.118331021
2003,wilkinson,Non-human activity,,,,georgia,13319.0,32.81,-83.17,1.0,0.0,1.0,0.0,0.0,10040,-0.74696202
2013,webster,Human infections,0.0,0.0,1.0,iowa,19187.0,42.5,-94.17,,,,,,"37,327",-0.315466427
2019,valencia,Human infections,3.0,2.0,1.0,new mexico,35061.0,34.81,-106.73,,,,,,"76,688",2.005256555
2001,bristol,Non-human activity,,,,rhode island,44001.0,41.67,-71.27,10.0,0.0,10.0,0.0,0.0,,
2023,lawrence,Non-human activity,0.0,0.0,0.0,pennsylvania,42073.0,40.99,-80.34,,,,,,,
2007,towner,Human infections,1.0,0.0,0.0,north dakota,38095.0,48.48,-99.2,,,,,,2320,-0.651877531
2019,citrus,Non-human activity,,,,florida,12017.0,28.83,-82.27,0.0,0.0,0.0,0.0,1.0,"149,657",0.461751554
2019,adams,Human infections and non-human activity,9.0,6.0,3.0,colorado,8001.0,39.95,-104.79,0.0,0.0,0.0,0.0,1.0,"517,421",1.274296997
2017,horry,Human infections and non-human activity,2.0,2.0,0.0,south carolina,45051.0,33.83,-79.04,0.0,0.0,0.0,0.0,1.0,"332,655",0.971470372
2011,orange,Non-human activity,,,,indiana,18117.0,38.55,-86.46,0.0,0.0,0.0,0.0,0.0,"19,945",0.935454016
2005,holt,Human infections and non-human activity,1.0,1.0,1.0,nebraska,31089.0,42.46,-98.64,0.0,1.0,1.0,0.0,0.0,10839,-0.824940424
2012,butte,Human infections and non-human activity,10.0,3.0,0.0,california,6007.0,39.5,-121.67,46.0,7.0,53.0,0.0,1.0,"220,869",2.10985252
2004,newaygo,Non-human activity,,,,michigan,26123.0,43.55,-85.77,6.0,1.0,7.0,0.0,0.0,49272,0.260742195
2003,osage,Non-human activity,,,,missouri,29151.0,38.48,-91.84,0.0,0.0,0.0,0.0,1.0,13315,-0.48073965
2006,adams,Non-human activity,,,,wisconsin,55001.0,43.97,-89.82,2.0,0.0,2.0,0.0,0.0,21185,0.330135455
2004,marion,Non-human activity,,,,illinois,17121.0,38.62,-88.95,1.0,0.0,1.0,1.0,0.0,40229,0.407517154
2012,graham,Human infections,1.0,0.0,0.0,kansas,20065.0,39.36,-99.84,,,,,,"2,581",-0.792302187
2004,roosevelt,Human infections,1.0,0.0,0.0,new mexico,35041.0,34.18,-103.34,,,,,,18856,1.195435109
2014,modoc,Non-human activity,,,,california,6049.0,41.43,-120.53,0.0,0.0,0.0,0.0,1.0,"9,068",1.665962623
2012,wright,Non-human activity,,,,minnesota,27171.0,45.17,-93.86,0.0,0.0,0.0,0.0,1.0,"127,249",0.631835824
2009,iberia,Non-human activity,,,,louisiana,22045.0,29.75649985,-91.76305555,0.0,0.0,0.0,29.0,0.0,73372,0.19304833
2008,talladega,Human infections,1.0,1.0,0.0,alabama,1121.0,33.43,-86.09,,,,,,82735,-0.236476114
2005,kearny,Human infections,1.0,1.0,0.0,kansas,20093.0,37.94,-101.25,,,,,,4147,-0.740317803
2008,beaver,Non-human activity,,,,pennsylvania,42007.0,40.69,-80.3,0.0,0.0,0.0,0.0,0.0,171336,0.617452554
2013,lawrence,Non-human activity,,,,indiana,18093.0,38.86,-86.49,0.0,0.0,0.0,0.0,0.0,"45,896",0.589107118
2008,millard,Non-human activity,,,,utah,49027.0,38.96,-112.39,0.0,0.0,0.0,0.0,0.0,12146,0.412652377
2002,stephens,Non-human activity,,,,oklahoma,40137.0,34.52,-97.96,2.0,0.0,2.0,0.0,22.0,,
2021,washington,Human infections and non-human activity,6.0,4.0,0.0,,11001.0,38.9083781,-77.03478235,0.0,0.0,0.0,4.0,0.0,"670,050",1.234400107
2021,summit,Non-human activity,,,,utah,49043.0,40.88,-111.31,0.0,0.0,0.0,0.0,0.0,"43,093",1.218659
2016,wells,Non-human activity,,,,indiana,18179.0,40.74,-85.17,0.0,0.0,0.0,0.0,0.0,"27,865",-0.014210001
2007,los angeles,Human infections and non-human activity,36.0,28.0,8.0,california,6037.0,33.97,-118.24,124.0,40.0,164.0,0.0,0.0,9700359,4.189797696
2002,berkeley,Non-human activity,,,,west virginia,54003.0,39.46,-77.97,1.0,2.0,3.0,0.0,0.0,,
2020,alpine,Non-human activity,,,,california,6003.0,38.73,-119.84,0.0,1.0,1.0,0.0,0.0,"1,198",0.766963645
2016,queens,Human infections and non-human activity,2.0,2.0,0.0,new york,36081.0,40.73,-73.75,0.0,0.0,0.0,130.0,0.0,"2,306,830",1.247568393
2015,glynn,Human infections,1.0,1.0,0.0,georgia,13127.0,31.15,-81.48,0.0,0.0,0.0,0.0,0.0,"83,311",0.811387621
2002,adams,Human infections and non-human activity,8.0,1.0,0.0,indiana,18001.0,40.83,-84.92,1.0,0.0,1.0,0.0,44.0,,
2015,franklin,Human infections,0.0,0.0,2.0,missouri,29071.0,38.44,-91.01,,,,,,"102,251",1.089538445
2019,franklin,Human infections and non-human activity,2.0,1.0,0.0,pennsylvania,42055.0,39.93,-77.65,0.0,0.0,0.0,0.0,0.0,"155,027",1.169353461
2013,monroe,Human infections and non-human activity,4.0,2.0,1.0,michigan,26115.0,41.91,-83.38,0.0,1.0,1.0,0.0,0.0,"150,139",1.07284597
2006,antrim,Human infections and non-human activity,1.0,0.0,1.0,michigan,26009.0,44.97,-85.2,1.0,0.0,1.0,0.0,0.0,24278,0.174655771
2002,mecosta,Non-human activity,,,,michigan,26107.0,43.7,-85.48,1.0,0.0,1.0,0.0,2.0,,
2004,inyo,Non-human activity,,,,california,6027.0,36.83,-118.24,5.0,7.0,12.0,0.0,3.0,18578,3.181310123
2001,brantley,Non-human activity,,,,georgia,13025.0,31.2,-81.98,2.0,0.0,2.0,0.0,2.0,,
2016,woods,Non-human activity,,,,oklahoma,40151.0,36.8,-98.66,0.0,0.0,0.0,0.0,1.0,"9,157",-0.582840534
2019,pueblo,Human infections and non-human activity,3.0,2.0,0.0,colorado,8101.0,38.29,-104.54,0.0,0.0,0.0,0.0,1.0,"168,424",2.126989086
2008,gillespie,Non-human activity,,,,texas,48171.0,30.27,-98.87,0.0,0.0,0.0,0.0,1.0,24206,1.326394033
2003,carter,Human infections and non-human activity,1.0,1.0,0.0,tennessee,47019.0,36.33,-82.23,3.0,0.0,3.0,0.0,0.0,57530,0.774740472
2023,kingman,Human infections,1.0,1.0,0.0,kansas,20095.0,37.64,-98.11,,,,,,,
2012,fairfield,Human infections and non-human activity,11.0,6.0,1.0,connecticut,9001.0,41.18,-73.19,0.0,0.0,0.0,0.0,0.0,"935,099",1.225149632
2003,jackson,Non-human activity,,,,alabama,1071.0,34.77,-86.1,8.0,1.0,9.0,0.0,1.0,53711,0.511346442
2012,walthall,Human infections,3.0,0.0,0.0,mississippi,28147.0,31.11,-90.14,,,,,,"15,068",-0.657011461
2007,antelope,Human infections,4.0,0.0,0.0,nebraska,31003.0,42.13,-98.02,,,,,,6767,0.000747626
2019,boone,Non-human activity,,,,indiana,18011.0,40.05,-86.47,0.0,0.0,0.0,0.0,0.0,"67,843",0.818357582
2022,stephenson,Non-human activity,,,,illinois,17177.0,42.29,-89.63,,,,,,,
2013,sawyer,Non-human activity,,,,wisconsin,55113.0,46.01,-91.48,1.0,0.0,1.0,0.0,0.0,"16,474",0.025061741
2004,edgefield,Non-human activity,,,,south carolina,45037.0,33.78,-81.93,,,,,,25819,0.337493272
2014,erie,Non-human activity,,,,new york,36029.0,42.9,-78.89,0.0,0.0,0.0,0.0,0.0,"921,755",1.089405755
2022,west baton rouge,Non-human activity,,,,louisiana,22121.0,30.46341479,-91.31274667,,,,,,,
2012,clark,Human infections and non-human activity,8.0,4.0,1.0,nevada,32003.0,36.17,-115.12,0.0,0.0,0.0,6.0,1.0,"1,989,224",3.128594194
2013,jackson,Human infections,1.0,1.0,0.0,minnesota,27063.0,43.62,-94.98,,,,,,"10,281",0.288860471
2002,lowndes,Non-human activity,,,,alabama,1085.0,32.18,-86.57,0.0,1.0,1.0,0.0,2.0,,
2018,wadena,Human infections,1.0,1.0,0.0,minnesota,27159.0,46.43,-95.13,,,,,,"13,723",-0.547676581
2014,clinton,Non-human activity,,,,illinois,17027.0,38.61,-89.37,0.0,0.0,0.0,3.0,0.0,"37,646",1.140058894
2006,mariposa,Non-human activity,,,,california,6043.0,37.49,-120.0,0.0,1.0,1.0,0.0,0.0,18219,1.831301604
2002,st. louis,Non-human activity,,,,minnesota,27137.0,47.58986137,-92.46146571,6.0,1.0,7.0,0.0,2.0,,
2013,bartholomew,Human infections and non-human activity,1.0,1.0,0.0,indiana,18005.0,39.21,-85.91,0.0,0.0,0.0,0.0,0.0,"79,655",0.294587864
2012,merrick,Human infections,1.0,0.0,1.0,nebraska,31121.0,41.11,-98.0,,,,,,"7,845",-0.391582244
2003,barbour,Non-human activity,,,,west virginia,54001.0,39.15,-80.04,0.0,1.0,1.0,0.0,0.0,15639,0.070191369
2018,madison,Human infections,2.0,2.0,1.0,mississippi,28089.0,32.61,-90.03,0.0,0.0,0.0,0.0,0.0,"105,648",0.923730323
2017,russell,Non-human activity,,,,kentucky,21207.0,36.99,-85.07,0.0,0.0,0.0,0.0,3.0,"17,723",-0.137433613
2003,blackford,Human infections and non-human activity,1.0,0.0,0.0,indiana,18009.0,40.45,-85.37,1.0,0.0,1.0,0.0,0.0,13642,-0.041758003
2003,saline,Non-human activity,,,,illinois,17165.0,37.73,-88.54,0.0,0.0,0.0,1.0,0.0,25832,1.002815932
2005,grant,Non-human activity,,,,minnesota,27051.0,45.99,-95.97,0.0,0.0,0.0,0.0,0.0,6165,0.315950905
2023,schuylkill,Non-human activity,0.0,0.0,0.0,pennsylvania,42107.0,40.67,-76.2,,,,,,,
2021,chesapeake city,Non-human activity,,,,virginia,51550.0,36.6777445,-76.30241828,0.0,0.0,0.0,0.0,0.0,"251,269",0.843893403
2013,indian river,Non-human activity,,,,florida,12061.0,27.64,-80.39,,,,,,"141,895",0.468790179
2018,burleigh,Human infections and non-human activity,69.0,25.0,10.0,north dakota,38015.0,46.82,-100.7,0.0,0.0,0.0,0.0,0.0,"95,276",0.417905648
2002,langlade,Non-human activity,,,,wisconsin,55067.0,45.14,-89.15,2.0,0.0,2.0,0.0,0.0,,
2016,mcleod,Human infections,1.0,0.0,1.0,minnesota,27085.0,44.76,-94.14,,,,,,"35,749",0.078214825
2012,clay,Human infections and non-human activity,4.0,1.0,0.0,minnesota,27027.0,46.86,-96.75,0.0,0.0,0.0,0.0,1.0,"60,194",0.60882281
2017,johnson,Non-human activity,,,,kentucky,21115.0,37.81,-82.8,0.0,0.0,0.0,0.0,1.0,"22,606",-1.075919263
2014,bay,Non-human activity,,,,michigan,26017.0,43.6,-83.95,0.0,0.0,0.0,0.0,0.0,"106,046",0.623035827
2005,st. tammany,Human infections and non-human activity,5.0,3.0,0.0,louisiana,22103.0,30.40784295,-89.95463322,0.0,4.0,4.0,8.0,0.0,217358,0.92429734
2010,kearney,Human infections,1.0,0.0,0.0,nebraska,31099.0,40.5,-98.95,0.0,0.0,0.0,0.0,0.0,6489,-0.537551237
2014,luzerne,Non-human activity,,,,pennsylvania,42079.0,41.24,-75.89,0.0,0.0,0.0,0.0,0.0,"319,150",1.129512361
2009,chowan,Non-human activity,,,,north carolina,37041.0,36.05,-76.6,0.0,0.0,0.0,0.0,0.0,14915,-0.240471679
2016,cowley,Human infections,1.0,1.0,0.0,kansas,20035.0,37.26,-96.96,,,,,,"35,650",0.689453158
2019,muscogee,Human infections,1.0,1.0,0.0,georgia,13215.0,32.47,-84.98,0.0,0.0,0.0,0.0,0.0,"195,769",0.894141244
2003,grundy,Non-human activity,,,,illinois,17063.0,41.36,-88.42,3.0,0.0,3.0,0.0,0.0,39819,0.6852411
2018,claiborne,Human infections,1.0,1.0,0.0,louisiana,22027.0,32.82269344,-92.99573324,,,,,,"15,895",0.727246626
2003,crook,Human infections and non-human activity,9.0,1.0,0.0,wyoming,56011.0,44.4,-104.37,0.0,0.0,0.0,0.0,2.0,5981,0.160754414
2009,henrico,Non-human activity,,,,virginia,51087.0,36.71,-80.51,0.0,0.0,0.0,0.0,0.0,304763,0.915219019
2006,de kalb,Human infections and non-human activity,0.0,0.0,1.0,indiana,18033.0,41.39758002,-84.99908428,1.0,0.0,1.0,0.0,0.0,41594,-0.120250586
2004,clay,Non-human activity,,,,iowa,19041.0,43.14,-95.15,2.0,0.0,2.0,0.0,0.0,16960,-0.284532975
2012,potter,Human infections,4.0,1.0,0.0,texas,48375.0,35.21,-101.84,,,,,,"122,739",0.407521036
2021,calcasieu,Human infections and non-human activity,1.0,1.0,0.0,louisiana,22019.0,30.2292239,-93.35794516,0.0,0.0,0.0,23.0,0.0,"205,282",1.031817927
2004,linn,Non-human activity,,,,iowa,19113.0,41.97,-91.66,1.0,0.0,1.0,0.0,0.0,198314,0.715084863
2005,knox,Human infections and non-human activity,1.0,0.0,0.0,indiana,18083.0,38.67,-87.51,1.0,0.0,1.0,0.0,0.0,38543,0.700140346
2012,beadle,Human infections,12.0,4.0,3.0,south dakota,46005.0,44.36,-98.21,,,,,,"17,994",-0.835252812
2005,cabarrus,Non-human activity,,,,north carolina,37025.0,35.4,-80.59,1.0,0.0,1.0,0.0,0.0,150797,0.669450093
2021,jay,Non-human activity,,,,indiana,18075.0,40.43,-84.98,0.0,0.0,0.0,0.0,0.0,"20,248",-0.058303413
2004,hockley,Human infections,4.0,2.0,0.0,texas,48219.0,33.57,-102.36,,,,,,22919,-0.740333726
2023,clay,Non-human activity,0.0,0.0,0.0,indiana,18021.0,39.52,-87.12,,,,,,,
2017,walker,Non-human activity,,,,georgia,13295.0,34.7,-85.28,0.0,0.0,0.0,0.0,1.0,"68,999",0.264461077
2015,sullivan,Non-human activity,,,,indiana,18153.0,39.11,-87.42,0.0,0.0,0.0,0.0,0.0,"20,874",0.758718077
2020,greene,Non-human activity,,,,indiana,18055.0,39.02,-86.93,0.0,0.0,0.0,0.0,0.0,"30,790",1.103601766
2002,madison,Human infections and non-human activity,14.0,10.0,0.0,illinois,17119.0,38.8,-89.96,4.0,0.0,4.0,1.0,22.0,,
2002,union,Non-human activity,,,,tennessee,47173.0,36.24,-83.8,4.0,0.0,4.0,0.0,0.0,,
2019,cache,Human infections and non-human activity,1.0,1.0,0.0,utah,49005.0,41.72,-111.84,0.0,0.0,0.0,0.0,0.0,"128,289",1.110031165
2001,cumberland,Non-human activity,,,,maine,23005.0,43.66,-70.25,2.0,0.0,2.0,0.0,0.0,,
2002,grenada,Human infections and non-human activity,3.0,2.0,0.0,mississippi,28043.0,33.77,-89.81,4.0,0.0,4.0,0.0,0.0,,
2016,clark,Human infections and non-human activity,2.0,2.0,0.0,nevada,32003.0,36.17,-115.12,0.0,0.0,0.0,8.0,1.0,"2,138,836",3.128594194
2021,newaygo,Human infections and non-human activity,1.0,1.0,0.0,michigan,26123.0,43.55,-85.77,0.0,1.0,1.0,0.0,0.0,"50,296",0.260742195
2007,big horn,Human infections,1.0,0.0,2.0,wyoming,56003.0,44.37,-108.04,,,,,,11350,0.18784983
2002,kent,Human infections and non-human activity,58.0,54.0,0.0,michigan,26081.0,42.96,-85.65,1.0,0.0,1.0,0.0,25.0,,
2002,grant,Non-human activity,,,,nebraska,31075.0,42.0,-101.76,0.0,0.0,0.0,0.0,9.0,,
2003,jefferson,Non-human activity,,,,georgia,13163.0,32.99,-82.4,1.0,0.0,1.0,0.0,0.0,17019,-0.093198943
2012,cameron,Human infections and non-human activity,2.0,1.0,1.0,texas,48061.0,25.96,-97.55,0.0,0.0,0.0,2.0,2.0,"415,877",2.816509
2016,ocean,Non-human activity,,,,new jersey,34029.0,39.95,-74.18,0.0,0.0,0.0,0.0,0.0,"590,897",1.37086393
2007,logan,Human infections and non-human activity,9.0,0.0,0.0,colorado,8075.0,40.62,-103.19,0.0,0.0,0.0,0.0,1.0,22163,0.32771857
2012,turner,Human infections and non-human activity,1.0,1.0,1.0,south dakota,46125.0,43.39,-97.13,0.0,0.0,0.0,0.0,1.0,"8,301",-0.61973358
2002,pope,Non-human activity,,,,arkansas,5115.0,35.27,-93.14,17.0,1.0,18.0,0.0,0.0,,
2001,erie,Non-human activity,,,,pennsylvania,42049.0,42.12,-80.08,0.0,0.0,0.0,0.0,0.0,,
2004,northampton,Non-human activity,,,,pennsylvania,42095.0,40.75,-75.23,0.0,0.0,0.0,0.0,0.0,281374,1.286984282
2014,tom green,Human infections,4.0,3.0,2.0,texas,48451.0,31.61,-100.55,,,,,,"116,319",1.37445254
2018,lancaster,Human infections and non-human activity,18.0,6.0,4.0,nebraska,31109.0,40.79,-96.7,0.0,0.0,0.0,0.0,0.0,"316,527",1.148357531
2003,charles,Human infections and non-human activity,1.0,0.0,0.0,maryland,24017.0,38.53,-76.97,0.0,0.0,0.0,1.0,9.0,131942,0.805964331
2005,medina,Non-human activity,,,,ohio,39103.0,41.13,-81.86,1.0,3.0,4.0,8.0,0.0,164953,0.942074272
2023,kootenai,Human infections,1.0,1.0,0.0,idaho,16055.0,47.59,-116.91,,,,,,,
2019,kent,Human infections and non-human activity,1.0,0.0,1.0,michigan,26081.0,42.96,-85.65,0.0,0.0,0.0,0.0,0.0,"656,955",0.948573148
2007,denver,Human infections and non-human activity,27.0,11.0,0.0,colorado,8031.0,39.75,-105.0,2.0,0.0,2.0,0.0,0.0,564395,1.168311525
2002,jackson,Non-human activity,,,,south dakota,46071.0,43.83,-101.5,0.0,0.0,0.0,0.0,7.0,,
2017,wayne,Non-human activity,,,,illinois,17191.0,38.38,-88.36,0.0,0.0,0.0,2.0,0.0,"16,412",-0.504295333
2013,passaic,Non-human activity,,,,new jersey,34031.0,40.91,-74.16,0.0,0.0,0.0,0.0,0.0,"503,857",0.983327027
2007,mower,Human infections and non-human activity,1.0,1.0,0.0,minnesota,27099.0,43.67,-92.97,0.0,0.0,0.0,0.0,1.0,38672,0.1582226
2002,bryan,Non-human activity,,,,georgia,13029.0,32.13,-81.62,0.0,3.0,3.0,0.0,2.0,,
2003,clinton,Human infections,1.0,0.0,0.0,kentucky,21053.0,36.69,-85.13,0.0,0.0,0.0,0.0,0.0,9825,-0.95131002
2005,marshall,Human infections,3.0,1.0,0.0,south dakota,46091.0,45.78,-97.74,0.0,0.0,0.0,0.0,0.0,4625,-0.164988648
2012,fresno,Human infections and non-human activity,24.0,12.0,5.0,california,6019.0,36.84,-119.8,20.0,5.0,25.0,0.0,3.0,"945,045",2.096062265
2014,jefferson,Non-human activity,,,,indiana,18077.0,38.75,-85.38,0.0,0.0,0.0,0.0,0.0,"32,402",-0.05878913
2004,houston,Non-human activity,,,,alabama,1069.0,31.14,-85.4,0.0,1.0,1.0,0.0,0.0,92593,0.268379959
2002,anderson,Non-human activity,,,,texas,48001.0,31.75,-95.64,0.0,0.0,0.0,0.0,2.0,,
2014,leon,Human infections and non-human activity,1.0,1.0,0.0,florida,12073.0,30.43,-84.26,,,,,,"283,770",0.94749529
2003,caswell,Non-human activity,,,,north carolina,37033.0,36.4,-79.34,0.0,0.0,0.0,0.0,2.0,23833,0.411589522
2006,lamb,Human infections,3.0,1.0,0.0,texas,48279.0,33.91,-102.33,,,,,,14338,-0.727063448
2002,eau claire,Non-human activity,,,,wisconsin,55035.0,44.75,-91.51,3.0,0.0,3.0,0.0,2.0,,
2014,floyd,Human infections,3.0,1.0,0.0,texas,48153.0,33.98,-101.33,,,,,,"5,947",0.9027153
2013,sioux,Human infections,1.0,0.0,0.0,nebraska,31165.0,42.68,-103.88,,,,,,"1,330",-0.16756027
2022,kings,Human infections and non-human activity,7.0,6.0,0.0,california,6031.0,36.27,-119.63,,,,,,,
2004,el dorado,Non-human activity,,,,california,6017.0,38.73,-120.8,17.0,5.0,22.0,0.0,0.0,171653,2.17492078
2011,coconino,Non-human activity,,,,arizona,4005.0,35.23,-111.72,0.0,0.0,0.0,0.0,1.0,"134,275",3.521074811
2005,utah,Human infections and non-human activity,16.0,9.0,3.0,utah,49049.0,40.22,-111.69,2.0,1.0,3.0,0.0,39.0,430697,1.936142
2005,washoe,Human infections and non-human activity,2.0,0.0,0.0,nevada,32031.0,39.52,-119.81,3.0,5.0,8.0,0.0,1.0,392716,1.850546599
2004,warren,Non-human activity,,,,iowa,19181.0,41.36,-93.56,0.0,0.0,0.0,0.0,2.0,42584,0.149437427
2000,cattaraugus,Non-human activity,,,,new york,36009.0,42.24,-78.79,5.0,0.0,5.0,0.0,0.0,,
2009,colusa,Non-human activity,,,,california,6011.0,39.27,-122.05,2.0,0.0,2.0,0.0,0.0,21250,1.705671461
2007,hamilton,Non-human activity,,,,tennessee,47065.0,35.04,-85.32,1.0,0.0,1.0,0.0,0.0,324784,1.168823415
2003,childress,Human infections,1.0,1.0,0.0,texas,48075.0,34.42,-100.24,,,,,,7411,-0.918340159
2015,la crosse,Non-human activity,,,,wisconsin,55063.0,43.82,-91.23,1.0,0.0,1.0,0.0,0.0,"117,699",0.536913836
2009,warren,Non-human activity,,,,new jersey,34041.0,40.82,-75.07,0.0,0.0,0.0,0.0,0.0,108693,1.097881083
2012,bowie,Human infections,14.0,8.0,1.0,texas,48037.0,33.46,-94.41,,,,,,"93,030",0.564400812
2021,delta,Human infections and non-human activity,18.0,8.0,1.0,colorado,8029.0,38.74,-108.07,0.0,0.0,0.0,0.0,0.0,"31,661",1.309156422
2008,angelina,Human infections,1.0,0.0,0.0,texas,48005.0,31.33,-94.72,,,,,,84961,0.659417316
2013,montezuma,Human infections and non-human activity,6.0,2.0,1.0,colorado,8083.0,37.35,-108.57,0.0,0.0,0.0,0.0,1.0,"25,542",1.530719354
2001,st. lucie,Non-human activity,,,,florida,12111.0,27.44,-80.56,0.0,4.0,4.0,0.0,0.0,,
2005,valley,Human infections and non-human activity,3.0,1.0,0.0,montana,30105.0,48.1,-106.84,0.0,0.0,0.0,2.0,1.0,7367,-0.349119437
2012,saginaw,Non-human activity,,,,michigan,26145.0,43.41,-83.94,4.0,0.0,4.0,0.0,0.0,"198,363",0.797926655
2004,pitkin,Non-human activity,,,,colorado,8097.0,39.19,-106.82,1.0,0.0,1.0,0.0,0.0,15220,0.812155707
2023,hamilton,Human infections,1.0,1.0,0.0,nebraska,31081.0,40.86,-98.0,,,,,,,
2002,randolph,Non-human activity,,,,missouri,29175.0,39.43,-92.54,4.0,0.0,4.0,0.0,9.0,,
2018,richland,Human infections,1.0,1.0,0.0,montana,30083.0,47.75,-104.28,,,,,,"10,855",-0.688198157
2023,houston,Non-human activity,0.0,0.0,0.0,texas,48225.0,31.31,-95.45,,,,,,,
2014,riverside,Human infections and non-human activity,14.0,10.0,1.0,california,6065.0,33.99,-117.38,1.0,0.0,1.0,0.0,1.0,"2,316,162",3.219405873
